symbol,pig_gene_id,human_gene_id,is_one_to_one,homology_type
SOST,ENSSSCG00000039204,ENSG00000167941,True,ortholog_one2one
SOWAHB,ENSSSCG00000008985,ENSG00000186212,True,ortholog_one2one
SOX10,ENSSSCG00000039315,ENSG00000100146,True,ortholog_one2one
SOX11,ENSSSCG00000008649,ENSG00000176887,True,ortholog_one2one
SOX13,ENSSSCG00000015277,ENSG00000143842,True,ortholog_one2one
SOX14,ENSSSCG00000031721,ENSG00000168875,True,ortholog_one2one
SOX18,ENSSSCG00000037865,ENSG00000203883,True,ortholog_one2one
SOX21,ENSSSCG00000009494,ENSG00000125285,True,ortholog_one2one
SOX3,ENSSSCG00000022501,ENSG00000134595,True,ortholog_one2one
SOX30,ENSSSCG00000017051,ENSG00000039600,True,ortholog_one2one
SOX5,ENSSSCG00000000567,ENSG00000134532,True,ortholog_one2one
SOX6,ENSSSCG00000034191,ENSG00000110693,True,ortholog_one2one
SPA17,ENSSSCG00000015197,ENSG00000064199,True,ortholog_one2one
SPACA3,ENSSSCG00000017726,ENSG00000141316,True,ortholog_one2one
SPAG1,ENSSSCG00000027587,ENSG00000104450,True,ortholog_one2one
SPAG16,ENSSSCG00000016166,ENSG00000144451,True,ortholog_one2one
SPAG17,ENSSSCG00000006726,ENSG00000155761,True,ortholog_one2one
SPAG4,ENSSSCG00000007305,ENSG00000061656,True,ortholog_one2one
SPAG5,ENSSSCG00000017758,ENSG00000076382,True,ortholog_one2one
SPAG6,ENSSSCG00000011080,ENSG00000077327,True,ortholog_one2one
SPAG8,ENSSSCG00000025842,ENSG00000137098,True,ortholog_one2one
SPAG9,ENSSSCG00000033228,ENSG00000008294,True,ortholog_one2one
SPAM1,ENSSSCG00000016601,ENSG00000106304,True,ortholog_one2one
SPARC,ENSSSCG00000017082,ENSG00000113140,True,ortholog_one2one
SPARCL1,ENSSSCG00000009222,ENSG00000152583,True,ortholog_one2one
SPAST,ENSSSCG00000008517,ENSG00000021574,True,ortholog_one2one
SPATA16,ENSSSCG00000038177,ENSG00000144962,True,ortholog_one2one
SPATA17,ENSSSCG00000029778,ENSG00000162814,True,ortholog_one2one
SPATA2,ENSSSCG00000033324,ENSG00000158480,True,ortholog_one2one
SPATA2L,ENSSSCG00000029339,ENSG00000158792,True,ortholog_one2one
SPATA9,ENSSSCG00000030114,ENSG00000145757,True,ortholog_one2one
SPATC1,ENSSSCG00000005923,ENSG00000186583,True,ortholog_one2one
SPATC1L,ENSSSCG00000029847,ENSG00000160284,True,ortholog_one2one
SPATS1,ENSSSCG00000039903,ENSG00000249481,True,ortholog_one2one
SPATS2,ENSSSCG00000000199,ENSG00000123352,True,ortholog_one2one
SPATS2L,ENSSSCG00000016090,ENSG00000196141,True,ortholog_one2one
SPC24,ENSSSCG00000033444,ENSG00000161888,True,ortholog_one2one
SPC25,ENSSSCG00000015924,ENSG00000152253,True,ortholog_one2one
SPCS1,ENSSSCG00000011447,ENSG00000114902,True,ortholog_one2one
SPCS2,ENSSSCG00000014850,ENSG00000118363,True,ortholog_one2one
SPDL1,ENSSSCG00000025965,ENSG00000040275,True,ortholog_one2one
SPDYA,ENSSSCG00000008538,ENSG00000163806,True,ortholog_one2one
SPDYC,ENSSSCG00000038112,ENSG00000204710,True,ortholog_one2one
SPECC1,ENSSSCG00000034364,ENSG00000128487,True,ortholog_one2one
SPECC1L,ENSSSCG00000010053,ENSG00000100014,True,ortholog_one2one
SPEF2,ENSSSCG00000016831,ENSG00000152582,True,ortholog_one2one
SPINDOC,ENSSSCG00000013048,ENSG00000168005,True,ortholog_one2one
SPINK1,ENSSSCG00000034511,ENSG00000164266,True,ortholog_one2one
SPINK13,ENSSSCG00000047137,ENSG00000214510,True,ortholog_one2one
SPINK14,ENSSSCG00000033173,ENSG00000196800,True,ortholog_one2one
SPINK4,ENSSSCG00000010997,ENSG00000122711,True,ortholog_one2one
SPINK8,ENSSSCG00000045798,ENSG00000229453,True,ortholog_one2one
SPINK9,ENSSSCG00000014426,ENSG00000204909,True,ortholog_one2one
SPINT1,ENSSSCG00000004759,ENSG00000166145,True,ortholog_one2one
SPINT2,ENSSSCG00000002954,ENSG00000167642,True,ortholog_one2one
SPIRE1,ENSSSCG00000039769,ENSG00000134278,True,ortholog_one2one
SPIRE2,ENSSSCG00000002635,ENSG00000204991,True,ortholog_one2one
SPMAP2,ENSSSCG00000014002,ENSG00000105549,True,ortholog_one2one
SPMAP2L,ENSSSCG00000032353,ENSG00000249693,True,ortholog_one2one
SPOP,ENSSSCG00000020796,ENSG00000121067,True,ortholog_one2one
SPPL2A,ENSSSCG00000004635,ENSG00000138600,True,ortholog_one2one
SPPL2C,ENSSSCG00000017314,ENSG00000185294,True,ortholog_one2one
SPPL3,ENSSSCG00000009917,ENSG00000157837,True,ortholog_one2one
SPR,ENSSSCG00000008309,ENSG00000116096,True,ortholog_one2one
SPRED1,ENSSSCG00000039393,ENSG00000166068,True,ortholog_one2one
SPRED2,ENSSSCG00000008357,ENSG00000198369,True,ortholog_one2one
SPRED3,ENSSSCG00000035216,ENSG00000188766,True,ortholog_one2one
SPRING1,ENSSSCG00000035873,ENSG00000111412,True,ortholog_one2one
SPRTN,ENSSSCG00000040087,ENSG00000010072,True,ortholog_one2one
SPRY1,ENSSSCG00000009083,ENSG00000164056,True,ortholog_one2one
SPRY2,ENSSSCG00000009482,ENSG00000136158,True,ortholog_one2one
SPRY3,ENSSSCG00000034345,ENSG00000168939,True,ortholog_one2one
SPRY4,ENSSSCG00000036322,ENSG00000187678,True,ortholog_one2one
SPRYD3,ENSSSCG00000000262,ENSG00000167778,True,ortholog_one2one
SPRYD4,ENSSSCG00000028066,ENSG00000176422,True,ortholog_one2one
SPTLC2,ENSSSCG00000002404,ENSG00000100596,True,ortholog_one2one
SPTY2D1,ENSSSCG00000013361,ENSG00000179119,True,ortholog_one2one
SPX,ENSSSCG00000032123,ENSG00000134548,True,ortholog_one2one
SQOR,ENSSSCG00000004666,ENSG00000137767,True,ortholog_one2one
SRARP,ENSSSCG00000036026,ENSG00000183888,True,ortholog_one2one
SRC,ENSSSCG00000007334,ENSG00000197122,True,ortholog_one2one
SRCAP,ENSSSCG00000007789,ENSG00000080603,True,ortholog_one2one
SRD5A1,ENSSSCG00000017103,ENSG00000145545,True,ortholog_one2one
SREBF1,ENSSSCG00000033626,ENSG00000072310,True,ortholog_one2one
SREBF2,ENSSSCG00000026092,ENSG00000198911,True,ortholog_one2one
SREK1,ENSSSCG00000032726,ENSG00000153914,True,ortholog_one2one
SREK1IP1,ENSSSCG00000041202,ENSG00000153006,True,ortholog_one2one
SRFBP1,ENSSSCG00000022656,ENSG00000151304,True,ortholog_one2one
SRGAP1,ENSSSCG00000029815,ENSG00000196935,True,ortholog_one2one
SRGN,ENSSSCG00000023374,ENSG00000122862,True,ortholog_one2one
SRI,ENSSSCG00000015298,ENSG00000075142,True,ortholog_one2one
SRRM4,ENSSSCG00000009845,ENSG00000139767,True,ortholog_one2one
SRRT,ENSSSCG00000024789,ENSG00000087087,True,ortholog_one2one
SRSF1,ENSSSCG00000017626,ENSG00000136450,True,ortholog_one2one
SRSF10,ENSSSCG00000036293,ENSG00000188529,True,ortholog_one2one
SRSF11,ENSSSCG00000003791,ENSG00000116754,True,ortholog_one2one
SRSF3,ENSSSCG00000001564,ENSG00000112081,True,ortholog_one2one
SRSF5,ENSSSCG00000032583,ENSG00000100650,True,ortholog_one2one
SRSF6,ENSSSCG00000007362,ENSG00000124193,True,ortholog_one2one
SRSF7,ENSSSCG00000008484,ENSG00000115875,True,ortholog_one2one
SRSF9,ENSSSCG00000009906,ENSG00000111786,True,ortholog_one2one
SRXN1,ENSSSCG00000023298,ENSG00000271303,True,ortholog_one2one
SS18,ENSSSCG00000003716,ENSG00000141380,True,ortholog_one2one
SS18L1,ENSSSCG00000035448,ENSG00000184402,True,ortholog_one2one
SSB,ENSSSCG00000015938,ENSG00000138385,True,ortholog_one2one
SSBP3,ENSSSCG00000039594,ENSG00000157216,True,ortholog_one2one
SSBP4,ENSSSCG00000025955,ENSG00000130511,True,ortholog_one2one
SST,ENSSSCG00000033815,ENSG00000157005,True,ortholog_one2one
SSUH2,ENSSSCG00000023082,ENSG00000125046,True,ortholog_one2one
SSX2IP,ENSSSCG00000003757,ENSG00000117155,True,ortholog_one2one
ST13,ENSSSCG00000000071,ENSG00000100380,True,ortholog_one2one
ST14,ENSSSCG00000015246,ENSG00000149418,True,ortholog_one2one
ST18,ENSSSCG00000006266,ENSG00000147488,True,ortholog_one2one
ST3GAL4,ENSSSCG00000015232,ENSG00000110080,True,ortholog_one2one
ST3GAL5,ENSSSCG00000008227,ENSG00000115525,True,ortholog_one2one
ST3GAL6,ENSSSCG00000034493,ENSG00000064225,True,ortholog_one2one
ST6GAL2,ENSSSCG00000008141,ENSG00000144057,True,ortholog_one2one
ST6GALNAC1,ENSSSCG00000017172,ENSG00000070526,True,ortholog_one2one
ST6GALNAC3,ENSSSCG00000024494,ENSG00000184005,True,ortholog_one2one
ST6GALNAC4,ENSSSCG00000005628,ENSG00000136840,True,ortholog_one2one
ST6GALNAC5,ENSSSCG00000033425,ENSG00000117069,True,ortholog_one2one
ST6GALNAC6,ENSSSCG00000005623,ENSG00000160408,True,ortholog_one2one
ST7L,ENSSSCG00000006779,ENSG00000007341,True,ortholog_one2one
STAG3,ENSSSCG00000007650,ENSG00000066923,True,ortholog_one2one
STAMBP,ENSSSCG00000008300,ENSG00000124356,True,ortholog_one2one
STAMBPL1,ENSSSCG00000010446,ENSG00000138134,True,ortholog_one2one
STAP1,ENSSSCG00000008923,ENSG00000035720,True,ortholog_one2one
STAP2,ENSSSCG00000013506,ENSG00000178078,True,ortholog_one2one
STAR,ENSSSCG00000034942,ENSG00000147465,True,ortholog_one2one
STARD10,ENSSSCG00000014818,ENSG00000214530,True,ortholog_one2one
STARD3,ENSSSCG00000017499,ENSG00000131748,True,ortholog_one2one
STARD3NL,ENSSSCG00000024028,ENSG00000010270,True,ortholog_one2one
STARD4,ENSSSCG00000031518,ENSG00000164211,True,ortholog_one2one
STARD5,ENSSSCG00000001788,ENSG00000172345,True,ortholog_one2one
STARD6,ENSSSCG00000004530,ENSG00000174448,True,ortholog_one2one
STARD7,ENSSSCG00000008132,ENSG00000084090,True,ortholog_one2one
STARD8,ENSSSCG00000012828,ENSG00000130052,True,ortholog_one2one
STAT1,ENSSSCG00000016057,ENSG00000115415,True,ortholog_one2one
STAT2,ENSSSCG00000000396,ENSG00000170581,True,ortholog_one2one
STAT3,ENSSSCG00000017403,ENSG00000168610,True,ortholog_one2one
STC2,ENSSSCG00000016983,ENSG00000113739,True,ortholog_one2one
STEEP1,ENSSSCG00000012622,ENSG00000018610,True,ortholog_one2one
STIM2,ENSSSCG00000008762,ENSG00000109689,True,ortholog_one2one
STING1,ENSSSCG00000014349,ENSG00000184584,True,ortholog_one2one
STIP1,ENSSSCG00000021620,ENSG00000168439,True,ortholog_one2one
STK10,ENSSSCG00000022478,ENSG00000072786,True,ortholog_one2one
STK11,ENSSSCG00000013429,ENSG00000118046,True,ortholog_one2one
STK11IP,ENSSSCG00000032964,ENSG00000144589,True,ortholog_one2one
STK16,ENSSSCG00000016214,ENSG00000115661,True,ortholog_one2one
STK17A,ENSSSCG00000016758,ENSG00000164543,True,ortholog_one2one
STK17B,ENSSSCG00000016067,ENSG00000081320,True,ortholog_one2one
STK24,ENSSSCG00000009511,ENSG00000102572,True,ortholog_one2one
STK25,ENSSSCG00000016372,ENSG00000115694,True,ortholog_one2one
STK26,ENSSSCG00000021205,ENSG00000134602,True,ortholog_one2one
STK32B,ENSSSCG00000035020,ENSG00000152953,True,ortholog_one2one
STK32C,ENSSSCG00000010761,ENSG00000165752,True,ortholog_one2one
STK33,ENSSSCG00000030206,ENSG00000130413,True,ortholog_one2one
STK35,ENSSSCG00000007179,ENSG00000125834,True,ortholog_one2one
STK38L,ENSSSCG00000022288,ENSG00000211455,True,ortholog_one2one
STK39,ENSSSCG00000022496,ENSG00000198648,True,ortholog_one2one
STK40,ENSSSCG00000036832,ENSG00000196182,True,ortholog_one2one
STMN4,ENSSSCG00000009662,ENSG00000015592,True,ortholog_one2one
STMND1,ENSSSCG00000001067,ENSG00000230873,True,ortholog_one2one
STOM,ENSSSCG00000036639,ENSG00000148175,True,ortholog_one2one
STOML1,ENSSSCG00000001913,ENSG00000067221,True,ortholog_one2one
STOML2,ENSSSCG00000039782,ENSG00000165283,True,ortholog_one2one
STON2,ENSSSCG00000002412,ENSG00000140022,True,ortholog_one2one
STOX1,ENSSSCG00000010245,ENSG00000165730,True,ortholog_one2one
STOX2,ENSSSCG00000015780,ENSG00000173320,True,ortholog_one2one
STPG1,ENSSSCG00000003541,ENSG00000001460,True,ortholog_one2one
STPG2,ENSSSCG00000009188,ENSG00000163116,True,ortholog_one2one
STPG3,ENSSSCG00000005847,ENSG00000197768,True,ortholog_one2one
STRN3,ENSSSCG00000040657,ENSG00000196792,True,ortholog_one2one
STT3B,ENSSSCG00000011229,ENSG00000163527,True,ortholog_one2one
STX18,ENSSSCG00000038731,ENSG00000168818,True,ortholog_one2one
STX19,ENSSSCG00000045484,ENSG00000178750,True,ortholog_one2one
STX1A,ENSSSCG00000007772,ENSG00000106089,True,ortholog_one2one
STX1B,ENSSSCG00000021238,ENSG00000099365,True,ortholog_one2one
STX2,ENSSSCG00000009747,ENSG00000111450,True,ortholog_one2one
STX3,ENSSSCG00000013119,ENSG00000166900,True,ortholog_one2one
STX4,ENSSSCG00000007768,ENSG00000103496,True,ortholog_one2one
STX5,ENSSSCG00000026293,ENSG00000162236,True,ortholog_one2one
STX6,ENSSSCG00000015539,ENSG00000135823,True,ortholog_one2one
STX7,ENSSSCG00000004190,ENSG00000079950,True,ortholog_one2one
STX8,ENSSSCG00000034964,ENSG00000170310,True,ortholog_one2one
STXBP1,ENSSSCG00000005617,ENSG00000136854,True,ortholog_one2one
STXBP2,ENSSSCG00000013576,ENSG00000076944,True,ortholog_one2one
SUCLG1,ENSSSCG00000008247,ENSG00000163541,True,ortholog_one2one
SUCO,ENSSSCG00000015485,ENSG00000094975,True,ortholog_one2one
SUDS3,ENSSSCG00000009849,ENSG00000111707,True,ortholog_one2one
SULT1B1,ENSSSCG00000032374,ENSG00000173597,True,ortholog_one2one
SULT1C2,ENSSSCG00000022153,ENSG00000198203,True,ortholog_one2one
SULT1C3,ENSSSCG00000028691,ENSG00000196228,True,ortholog_one2one
SULT1E1,ENSSSCG00000039341,ENSG00000109193,True,ortholog_one2one
SULT2A1,ENSSSCG00000033207,ENSG00000105398,True,ortholog_one2one
SULT2B1,ENSSSCG00000023280,ENSG00000088002,True,ortholog_one2one
SUMF1,ENSSSCG00000011532,ENSG00000144455,True,ortholog_one2one
SUMF2,ENSSSCG00000007745,ENSG00000129103,True,ortholog_one2one
SUMO2,ENSSSCG00000017212,ENSG00000188612,True,ortholog_one2one
SUMO3,ENSSSCG00000035795,ENSG00000184900,True,ortholog_one2one
SUN1,ENSSSCG00000007544,ENSG00000164828,True,ortholog_one2one
SUN3,ENSSSCG00000022557,ENSG00000164744,True,ortholog_one2one
SUPT16H,ENSSSCG00000022900,ENSG00000092201,True,ortholog_one2one
SUPT3H,ENSSSCG00000001709,ENSG00000196284,True,ortholog_one2one
SUPT5H,ENSSSCG00000023556,ENSG00000196235,True,ortholog_one2one
SUPT6H,ENSSSCG00000017773,ENSG00000109111,True,ortholog_one2one
SURF2,ENSSSCG00000038459,ENSG00000148291,True,ortholog_one2one
SURF4,ENSSSCG00000040710,ENSG00000148248,True,ortholog_one2one
SURF6,ENSSSCG00000032106,ENSG00000148296,True,ortholog_one2one
SUSD1,ENSSSCG00000005465,ENSG00000106868,True,ortholog_one2one
SUSD2,ENSSSCG00000025393,ENSG00000099994,True,ortholog_one2one
SUSD4,ENSSSCG00000011176,ENSG00000143502,True,ortholog_one2one
SUSD6,ENSSSCG00000002311,ENSG00000100647,True,ortholog_one2one
SUV39H2,ENSSSCG00000011048,ENSG00000152455,True,ortholog_one2one
SUZ12,ENSSSCG00000017744,ENSG00000178691,True,ortholog_one2one
SV2A,ENSSSCG00000006666,ENSG00000159164,True,ortholog_one2one
SV2B,ENSSSCG00000002262,ENSG00000185518,True,ortholog_one2one
SVEP1,ENSSSCG00000005455,ENSG00000165124,True,ortholog_one2one
SVIL,ENSSSCG00000011022,ENSG00000197321,True,ortholog_one2one
SYCE1L,ENSSSCG00000002700,ENSG00000205078,True,ortholog_one2one
SYCE3,ENSSSCG00000000963,ENSG00000217442,True,ortholog_one2one
SYCP1,ENSSSCG00000006750,ENSG00000198765,True,ortholog_one2one
SYCP2L,ENSSSCG00000051558,ENSG00000153157,True,ortholog_one2one
SYCP3,ENSSSCG00000000863,ENSG00000139351,True,ortholog_one2one
SYDE1,ENSSSCG00000013829,ENSG00000105137,True,ortholog_one2one
SYDE2,ENSSSCG00000006947,ENSG00000097096,True,ortholog_one2one
SYF2,ENSSSCG00000037481,ENSG00000117614,True,ortholog_one2one
SYMPK,ENSSSCG00000003093,ENSG00000125755,True,ortholog_one2one
SYN1,ENSSSCG00000012276,ENSG00000008056,True,ortholog_one2one
SYN3,ENSSSCG00000040453,ENSG00000185666,True,ortholog_one2one
SYNC,ENSSSCG00000021232,ENSG00000162520,True,ortholog_one2one
SYNDIG1,ENSSSCG00000007130,ENSG00000101463,True,ortholog_one2one
SYNDIG1L,ENSSSCG00000025000,ENSG00000183379,True,ortholog_one2one
SYNE3,ENSSSCG00000002495,ENSG00000176438,True,ortholog_one2one
SYNJ2BP,ENSSSCG00000026389,ENSG00000213463,True,ortholog_one2one
SYNPO2,ENSSSCG00000009111,ENSG00000172403,True,ortholog_one2one
SYNPO2L,ENSSSCG00000010303,ENSG00000166317,True,ortholog_one2one
SYNPR,ENSSSCG00000027617,ENSG00000163630,True,ortholog_one2one
SYP,ENSSSCG00000012292,ENSG00000102003,True,ortholog_one2one
SYT1,ENSSSCG00000000948,ENSG00000067715,True,ortholog_one2one
SYT10,ENSSSCG00000000527,ENSG00000110975,True,ortholog_one2one
SYT11,ENSSSCG00000006506,ENSG00000132718,True,ortholog_one2one
SYT12,ENSSSCG00000024837,ENSG00000173227,True,ortholog_one2one
SYT14,ENSSSCG00000015610,ENSG00000143469,True,ortholog_one2one
SYT16,ENSSSCG00000005098,ENSG00000139973,True,ortholog_one2one
SYT2,ENSSSCG00000010926,ENSG00000143858,True,ortholog_one2one
SYT4,ENSSSCG00000037079,ENSG00000132872,True,ortholog_one2one
SYT5,ENSSSCG00000021843,ENSG00000129990,True,ortholog_one2one
SYT6,ENSSSCG00000006758,ENSG00000134207,True,ortholog_one2one
SYT8,ENSSSCG00000023537,ENSG00000149043,True,ortholog_one2one
SZT2,ENSSSCG00000003941,ENSG00000198198,True,ortholog_one2one
TAAR2,ENSSSCG00000004183,ENSG00000146378,True,ortholog_one2one
TAB1,ENSSSCG00000000087,ENSG00000100324,True,ortholog_one2one
TAB2,ENSSSCG00000004110,ENSG00000055208,True,ortholog_one2one
TACC2,ENSSSCG00000037530,ENSG00000138162,True,ortholog_one2one
TACO1,ENSSSCG00000036944,ENSG00000136463,True,ortholog_one2one
TACR1,ENSSSCG00000036008,ENSG00000115353,True,ortholog_one2one
TACR2,ENSSSCG00000010254,ENSG00000075073,True,ortholog_one2one
TACR3,ENSSSCG00000009160,ENSG00000169836,True,ortholog_one2one
TACSTD2,ENSSSCG00000003832,ENSG00000184292,True,ortholog_one2one
TADA1,ENSSSCG00000006318,ENSG00000152382,True,ortholog_one2one
TADA2B,ENSSSCG00000029624,ENSG00000173011,True,ortholog_one2one
TAF10,ENSSSCG00000029630,ENSG00000166337,True,ortholog_one2one
TAF3,ENSSSCG00000011127,ENSG00000165632,True,ortholog_one2one
TAF6L,ENSSSCG00000020665,ENSG00000162227,True,ortholog_one2one
TAF7L,ENSSSCG00000012493,ENSG00000102387,True,ortholog_one2one
TAF8,ENSSSCG00000022224,ENSG00000137413,True,ortholog_one2one
TAFA1,ENSSSCG00000042118,ENSG00000183662,True,ortholog_one2one
TAFA2,ENSSSCG00000034686,ENSG00000198673,True,ortholog_one2one
TAFA4,ENSSSCG00000033199,ENSG00000163377,True,ortholog_one2one
TAFA5,ENSSSCG00000034776,ENSG00000219438,True,ortholog_one2one
TAFAZZIN,ENSSSCG00000039655,ENSG00000102125,True,ortholog_one2one
TAGAP,ENSSSCG00000004053,ENSG00000164691,True,ortholog_one2one
TAGLN,ENSSSCG00000015073,ENSG00000149591,True,ortholog_one2one
TAGLN2,ENSSSCG00000006395,ENSG00000158710,True,ortholog_one2one
TALDO1,ENSSSCG00000012847,ENSG00000177156,True,ortholog_one2one
TAMM41,ENSSSCG00000011578,ENSG00000144559,True,ortholog_one2one
TANC2,ENSSSCG00000017298,ENSG00000170921,True,ortholog_one2one
TANGO2,ENSSSCG00000010134,ENSG00000183597,True,ortholog_one2one
TAPBPL,ENSSSCG00000000704,ENSG00000139192,True,ortholog_one2one
TAS1R1,ENSSSCG00000003382,ENSG00000173662,True,ortholog_one2one
TAS1R2,ENSSSCG00000039973,ENSG00000179002,True,ortholog_one2one
TAS1R3,ENSSSCG00000003341,ENSG00000169962,True,ortholog_one2one
TAS2R16,ENSSSCG00000037368,ENSG00000128519,True,ortholog_one2one
TAS2R3,ENSSSCG00000028394,ENSG00000127362,True,ortholog_one2one
TAS2R39,ENSSSCG00000021954,ENSG00000236398,True,ortholog_one2one
TAS2R4,ENSSSCG00000021525,ENSG00000127364,True,ortholog_one2one
TAS2R40,ENSSSCG00000016467,ENSG00000221937,True,ortholog_one2one
TAS2R41,ENSSSCG00000016457,ENSG00000221855,True,ortholog_one2one
TAS2R60,ENSSSCG00000016458,ENSG00000185899,True,ortholog_one2one
TASL,ENSSSCG00000012201,ENSG00000120280,True,ortholog_one2one
TASOR,ENSSSCG00000024201,ENSG00000163946,True,ortholog_one2one
TASP1,ENSSSCG00000007074,ENSG00000089123,True,ortholog_one2one
TAT,ENSSSCG00000002736,ENSG00000198650,True,ortholog_one2one
TATDN1,ENSSSCG00000030603,ENSG00000147687,True,ortholog_one2one
TBATA,ENSSSCG00000010273,ENSG00000166220,True,ortholog_one2one
TBC1D13,ENSSSCG00000005660,ENSG00000107021,True,ortholog_one2one
TBC1D17,ENSSSCG00000003193,ENSG00000104946,True,ortholog_one2one
TBC1D20,ENSSSCG00000036081,ENSG00000125875,True,ortholog_one2one
TBC1D21,ENSSSCG00000001915,ENSG00000167139,True,ortholog_one2one
TBC1D24,ENSSSCG00000027098,ENSG00000162065,True,ortholog_one2one
TBC1D25,ENSSSCG00000040599,ENSG00000068354,True,ortholog_one2one
TBC1D2B,ENSSSCG00000027477,ENSG00000167202,True,ortholog_one2one
TBC1D30,ENSSSCG00000023788,ENSG00000111490,True,ortholog_one2one
TBC1D31,ENSSSCG00000005987,ENSG00000156787,True,ortholog_one2one
TBC1D32,ENSSSCG00000004242,ENSG00000146350,True,ortholog_one2one
TBC1D4,ENSSSCG00000009464,ENSG00000136111,True,ortholog_one2one
TBC1D5,ENSSSCG00000011199,ENSG00000131374,True,ortholog_one2one
TBC1D7,ENSSSCG00000001053,ENSG00000145979,True,ortholog_one2one
TBC1D8,ENSSSCG00000008169,ENSG00000204634,True,ortholog_one2one
TBC1D9,ENSSSCG00000032741,ENSG00000109436,True,ortholog_one2one
TBR1,ENSSSCG00000015891,ENSG00000136535,True,ortholog_one2one
TBRG1,ENSSSCG00000025661,ENSG00000154144,True,ortholog_one2one
TBRG4,ENSSSCG00000016732,ENSG00000136270,True,ortholog_one2one
TBX1,ENSSSCG00000037762,ENSG00000184058,True,ortholog_one2one
TBX10,ENSSSCG00000034410,ENSG00000167800,True,ortholog_one2one
TBX15,ENSSSCG00000006725,ENSG00000092607,True,ortholog_one2one
TBX18,ENSSSCG00000004290,ENSG00000112837,True,ortholog_one2one
TBX19,ENSSSCG00000006299,ENSG00000143178,True,ortholog_one2one
TBX2,ENSSSCG00000027060,ENSG00000121068,True,ortholog_one2one
TBX20,ENSSSCG00000016662,ENSG00000164532,True,ortholog_one2one
TBX21,ENSSSCG00000017517,ENSG00000073861,True,ortholog_one2one
TBX22,ENSSSCG00000012449,ENSG00000122145,True,ortholog_one2one
TBX3,ENSSSCG00000009865,ENSG00000135111,True,ortholog_one2one
TBX4,ENSSSCG00000022980,ENSG00000121075,True,ortholog_one2one
TBX5,ENSSSCG00000009867,ENSG00000089225,True,ortholog_one2one
TBX6,ENSSSCG00000034774,ENSG00000149922,True,ortholog_one2one
TBXA2R,ENSSSCG00000033759,ENSG00000006638,True,ortholog_one2one
TBXAS1,ENSSSCG00000016504,ENSG00000059377,True,ortholog_one2one
TBXT,ENSSSCG00000036609,ENSG00000164458,True,ortholog_one2one
TCEAL9,ENSSSCG00000012527,ENSG00000185222,True,ortholog_one2one
TCEANC,ENSSSCG00000012122,ENSG00000176896,True,ortholog_one2one
TCERG1,ENSSSCG00000014416,ENSG00000113649,True,ortholog_one2one
TCF12,ENSSSCG00000004600,ENSG00000140262,True,ortholog_one2one
TCF15,ENSSSCG00000036940,ENSG00000125878,True,ortholog_one2one
TCF21,ENSSSCG00000033258,ENSG00000118526,True,ortholog_one2one
TCF23,ENSSSCG00000027409,ENSG00000163792,True,ortholog_one2one
TCF24,ENSSSCG00000049935,ENSG00000261787,True,ortholog_one2one
TCF3,ENSSSCG00000013437,ENSG00000071564,True,ortholog_one2one
TCF4,ENSSSCG00000004535,ENSG00000196628,True,ortholog_one2one
TCF7,ENSSSCG00000030680,ENSG00000081059,True,ortholog_one2one
TCF7L1,ENSSSCG00000008241,ENSG00000152284,True,ortholog_one2one
