symbol,pig_gene_id,human_gene_id
UST,ENSSSCG00000028974,ENSG00000111962
UTF1,ENSSSCG00000010771,ENSG00000171794
UTP11,ENSSSCG00000003645,ENSG00000183520
UTP15,ENSSSCG00000014068,ENSG00000164338
UTP18,ENSSSCG00000017593,ENSG00000011260
UTP20,ENSSSCG00000000869,ENSG00000120800
UTP23,ENSSSCG00000030493,ENSG00000147679
UTP25,ENSSSCG00000015611,ENSG00000117597
UTP3,ENSSSCG00000028466,ENSG00000132467
UTP6,ENSSSCG00000017745,ENSG00000108651
UTRN,ENSSSCG00000004123,ENSG00000152818
UTS2,ENSSSCG00000040531,ENSG00000049247
UTS2R,ENSSSCG00000033221,ENSG00000181408
UVRAG,ENSSSCG00000028979,ENSG00000198382
UVSSA,ENSSSCG00000037035,ENSG00000163945
UXS1,ENSSSCG00000008143,ENSG00000115652
UXT,ENSSSCG00000012280,ENSG00000126756
VAC14,ENSSSCG00000002729,ENSG00000103043
VAMP1,ENSSSCG00000000703,ENSG00000139190
VAMP2,ENSSSCG00000034868,ENSG00000220205
VAMP3,ENSSSCG00000035376,ENSG00000049245
VAMP4,ENSSSCG00000015482,ENSG00000117533
VAMP5,ENSSSCG00000033135,ENSG00000168899
VAMP7,ENSSSCG00000029615,ENSG00000124333
VANGL1,ENSSSCG00000006746,ENSG00000173218
VANGL2,ENSSSCG00000006383,ENSG00000162738
VAPA,ENSSSCG00000038465,ENSG00000101558
VAPB,ENSSSCG00000007514,ENSG00000124164
VASH1,ENSSSCG00000002389,ENSG00000071246
VASH2,ENSSSCG00000015589,ENSG00000143494
VASN,ENSSSCG00000025561,ENSG00000168140
VASP,ENSSSCG00000036317,ENSG00000125753
VAT1,ENSSSCG00000024059,ENSG00000108828
VAT1L,ENSSSCG00000002696,ENSG00000171724
VAV1,ENSSSCG00000013553,ENSG00000141968
VAV2,ENSSSCG00000005743,ENSG00000160293
VAX1,ENSSSCG00000010666,ENSG00000148704
VAX2,ENSSSCG00000008318,ENSG00000116035
VBP1,ENSSSCG00000012811,ENSG00000155959
VCAM1,ENSSSCG00000006862,ENSG00000162692
VCAN,ENSSSCG00000014136,ENSG00000038427
VCF1,ENSSSCG00000031686,ENSG00000133193
VCL,ENSSSCG00000010313,ENSG00000035403
VCP,ENSSSCG00000005300,ENSG00000165280
VCPIP1,ENSSSCG00000006209,ENSG00000175073
VCPKMT,ENSSSCG00000036735,ENSG00000100483
VDAC1,ENSSSCG00000014296,ENSG00000213585
VDAC2,ENSSSCG00000010320,ENSG00000165637
VDAC3,ENSSSCG00000007026,ENSG00000078668
VDR,ENSSSCG00000020864,ENSG00000111424
VEGFA,ENSSSCG00000001695,ENSG00000112715
VEGFC,ENSSSCG00000015770,ENSG00000150630
VEGFD,ENSSSCG00000012135,ENSG00000165197
VENTX,ENSSSCG00000033363,ENSG00000151650
VEPH1,ENSSSCG00000011726,ENSG00000197415
VEZF1,ENSSSCG00000017623,ENSG00000136451
VEZT,ENSSSCG00000000900,ENSG00000028203
VGF,ENSSSCG00000039053,ENSG00000128564
VGLL2,ENSSSCG00000004255,ENSG00000170162
VGLL3,ENSSSCG00000032398,ENSG00000206538
VGLL4,ENSSSCG00000030581,ENSG00000144560
VHL,ENSSSCG00000011567,ENSG00000134086
VIL1,ENSSSCG00000016196,ENSG00000127831
VILL,ENSSSCG00000011246,ENSG00000136059
VIM,ENSSSCG00000011033,ENSG00000026025
VIP,ENSSSCG00000004078,ENSG00000146469
VIPAS39,ENSSSCG00000002403,ENSG00000151445
VIPR1,ENSSSCG00000011280,ENSG00000114812
VIPR2,ENSSSCG00000016403,ENSG00000106018
VIRMA,ENSSSCG00000006100,ENSG00000164944
VIT,ENSSSCG00000008501,ENSG00000205221
VKORC1L1,ENSSSCG00000028513,ENSG00000196715
VLDLR,ENSSSCG00000005229,ENSG00000147852
VMAC,ENSSSCG00000031764,ENSG00000187650
VMO1,ENSSSCG00000017915,ENSG00000182853
VMP1,ENSSSCG00000017668,ENSG00000062716
VNN1,ENSSSCG00000004181,ENSG00000112299
VNN2,ENSSSCG00000004179,ENSG00000112303
VOPP1,ENSSSCG00000032734,ENSG00000154978
VPREB1,ENSSSCG00000022467,ENSG00000169575
VPREB3,ENSSSCG00000010076,ENSG00000128218
VPS11,ENSSSCG00000015107,ENSG00000160695
VPS13A,ENSSSCG00000005282,ENSG00000197969
VPS13B,ENSSSCG00000006071,ENSG00000132549
VPS13C,ENSSSCG00000036431,ENSG00000129003
VPS13D,ENSSSCG00000003438,ENSG00000048707
VPS16,ENSSSCG00000007167,ENSG00000215305
VPS18,ENSSSCG00000004757,ENSG00000104142
VPS25,ENSSSCG00000034782,ENSG00000131475
VPS26A,ENSSSCG00000010250,ENSG00000122958
VPS26B,ENSSSCG00000028123,ENSG00000151502
VPS26C,ENSSSCG00000012063,ENSG00000157538
VPS28,ENSSSCG00000005904,ENSG00000160948
VPS29,ENSSSCG00000009823,ENSG00000111237
VPS33A,ENSSSCG00000028005,ENSG00000139719
VPS33B,ENSSSCG00000033954,ENSG00000184056
VPS35,ENSSSCG00000026239,ENSG00000069329
VPS35L,ENSSSCG00000027324,ENSG00000103544
VPS36,ENSSSCG00000035658,ENSG00000136100
VPS37A,ENSSSCG00000006984,ENSG00000155975
VPS37B,ENSSSCG00000028889,ENSG00000139722
VPS37C,ENSSSCG00000028762,ENSG00000167987
VPS37D,ENSSSCG00000033358,ENSG00000176428
VPS39,ENSSSCG00000004731,ENSG00000166887
VPS41,ENSSSCG00000016772,ENSG00000006715
VPS45,ENSSSCG00000006661,ENSG00000136631
VPS4A,ENSSSCG00000025151,ENSG00000132612
VPS4B,ENSSSCG00000004893,ENSG00000119541
VPS50,ENSSSCG00000022982,ENSG00000004766
VPS51,ENSSSCG00000013005,ENSG00000149823
VPS53,ENSSSCG00000017812,ENSG00000141252
VPS54,ENSSSCG00000027509,ENSG00000143952
VPS72,ENSSSCG00000031869,ENSG00000163159
VPS8,ENSSSCG00000011788,ENSG00000156931
VPS9D1,ENSSSCG00000022310,ENSG00000075399
VRK1,ENSSSCG00000002506,ENSG00000100749
VRK2,ENSSSCG00000008395,ENSG00000028116
VRK3,ENSSSCG00000003204,ENSG00000105053
VRTN,ENSSSCG00000002361,ENSG00000133980
VSIG10,ENSSSCG00000009852,ENSG00000176834
VSIG10L,ENSSSCG00000003228,ENSG00000186806
VSIG2,ENSSSCG00000015199,ENSG00000019102
VSIG4,ENSSSCG00000035170,ENSG00000155659
VSIG8,ENSSSCG00000006399,ENSG00000243284
VSIR,ENSSSCG00000010280,ENSG00000107738
VSNL1,ENSSSCG00000008615,ENSG00000163032
VSTM1,ENSSSCG00000033542,ENSG00000189068
VSTM2A,ENSSSCG00000015636,ENSG00000170419
VSTM2B,ENSSSCG00000023921,ENSG00000187135
VSTM2L,ENSSSCG00000007338,ENSG00000132821
VSTM4,ENSSSCG00000010385,ENSG00000165633
VSTM5,ENSSSCG00000014950,ENSG00000214376
VSX1,ENSSSCG00000023887,ENSG00000100987
VSX2,ENSSSCG00000002363,ENSG00000119614
VTA1,ENSSSCG00000004140,ENSG00000009844
VTCN1,ENSSSCG00000006731,ENSG00000134258
VTI1A,ENSSSCG00000032968,ENSG00000151532
VTI1B,ENSSSCG00000002295,ENSG00000100568
VTN,ENSSSCG00000027801,ENSG00000109072
VWA1,ENSSSCG00000003344,ENSG00000179403
VWA2,ENSSSCG00000010649,ENSG00000165816
VWA3A,ENSSSCG00000025266,ENSG00000175267
VWA3B,ENSSSCG00000033394,ENSG00000168658
VWA5A,ENSSSCG00000015175,ENSG00000110002
VWA5B1,ENSSSCG00000003503,ENSG00000158816
VWA5B2,ENSSSCG00000026185,ENSG00000145198
VWA8,ENSSSCG00000029837,ENSG00000102763
VWC2,ENSSSCG00000015626,ENSG00000188730
VWC2L,ENSSSCG00000016168,ENSG00000174453
VWCE,ENSSSCG00000013093,ENSG00000167992
VWDE,ENSSSCG00000022543,ENSG00000146530
VXN,ENSSSCG00000023848,ENSG00000169085
WAC,ENSSSCG00000011013,ENSG00000095787
WAPL,ENSSSCG00000010357,ENSG00000062650
WARS1,ENSSSCG00000002516,ENSG00000140105
WARS2,ENSSSCG00000027153,ENSG00000116874
WAS,ENSSSCG00000036747,ENSG00000015285
WASF1,ENSSSCG00000004404,ENSG00000112290
WASF2,ENSSSCG00000003577,ENSG00000158195
WASF3,ENSSSCG00000009300,ENSG00000132970
WASHC3,ENSSSCG00000036075,ENSG00000120860
WASHC4,ENSSSCG00000000840,ENSG00000136051
WASHC5,ENSSSCG00000005969,ENSG00000164961
WASL,ENSSSCG00000016604,ENSG00000106299
WBP1,ENSSSCG00000035061,ENSG00000239779
WBP11,ENSSSCG00000000611,ENSG00000084463
WBP1L,ENSSSCG00000029594,ENSG00000166272
WBP2,ENSSSCG00000021672,ENSG00000132471
WBP4,ENSSSCG00000031627,ENSG00000120688
WDCP,ENSSSCG00000008589,ENSG00000163026
WDFY1,ENSSSCG00000025174,ENSG00000085449
WDFY2,ENSSSCG00000040538,ENSG00000139668
WDFY3,ENSSSCG00000009230,ENSG00000163625
WDFY4,ENSSSCG00000045502,ENSG00000128815
WDHD1,ENSSSCG00000005052,ENSG00000198554
WDR1,ENSSSCG00000036501,ENSG00000071127
WDR11,ENSSSCG00000010692,ENSG00000120008
WDR12,ENSSSCG00000016116,ENSG00000138442
WDR13,ENSSSCG00000023759,ENSG00000101940
WDR17,ENSSSCG00000015766,ENSG00000150627
WDR18,ENSSSCG00000013423,ENSG00000065268
WDR19,ENSSSCG00000008789,ENSG00000157796
WDR20,ENSSSCG00000002533,ENSG00000140153
WDR24,ENSSSCG00000008007,ENSG00000127580
WDR25,ENSSSCG00000002517,ENSG00000176473
WDR26,ENSSSCG00000010849,ENSG00000162923
WDR27,ENSSSCG00000004008,ENSG00000184465
WDR3,ENSSSCG00000006727,ENSG00000065183
WDR31,ENSSSCG00000020987,ENSG00000148225
WDR33,ENSSSCG00000015861,ENSG00000136709
WDR35,ENSSSCG00000008604,ENSG00000118965
WDR36,ENSSSCG00000014199,ENSG00000134987
WDR37,ENSSSCG00000029602,ENSG00000047056
WDR38,ENSSSCG00000005594,ENSG00000136918
WDR4,ENSSSCG00000023078,ENSG00000160193
WDR43,ENSSSCG00000008534,ENSG00000163811
WDR44,ENSSSCG00000035488,ENSG00000131725
WDR45,ENSSSCG00000012290,ENSG00000196998
WDR45B,ENSSSCG00000017133,ENSG00000141580
WDR47,ENSSSCG00000006840,ENSG00000085433
WDR48,ENSSSCG00000011261,ENSG00000114742
WDR49,ENSSSCG00000011738,ENSG00000174776
WDR5,ENSSSCG00000024912,ENSG00000196363
WDR53,ENSSSCG00000036536,ENSG00000185798
WDR54,ENSSSCG00000008282,ENSG00000005448
WDR55,ENSSSCG00000032062,ENSG00000120314
WDR59,ENSSSCG00000002714,ENSG00000103091
WDR6,ENSSSCG00000011369,ENSG00000178252
WDR62,ENSSSCG00000002923,ENSG00000075702
WDR64,ENSSSCG00000034164,ENSG00000162843
WDR7,ENSSSCG00000004538,ENSG00000091157
WDR70,ENSSSCG00000016846,ENSG00000082068
WDR72,ENSSSCG00000004615,ENSG00000166415
WDR73,ENSSSCG00000022451,ENSG00000177082
WDR74,ENSSSCG00000028025,ENSG00000133316
WDR75,ENSSSCG00000016036,ENSG00000115368
WDR76,ENSSSCG00000004695,ENSG00000092470
WDR77,ENSSSCG00000006790,ENSG00000116455
WDR81,ENSSSCG00000040732,ENSG00000167716
WDR82,ENSSSCG00000011433,ENSG00000164091
WDR83,ENSSSCG00000013722,ENSG00000123154
WDR83OS,ENSSSCG00000013721,ENSG00000105583
WDR86,ENSSSCG00000016437,ENSG00000187260
WDR88,ENSSSCG00000002862,ENSG00000166359
WDR89,ENSSSCG00000005112,ENSG00000140006
WDR90,ENSSSCG00000007991,ENSG00000161996
WDR91,ENSSSCG00000016532,ENSG00000105875
WDR93,ENSSSCG00000001846,ENSG00000140527
WDR97,ENSSSCG00000005916,ENSG00000179698
WDSUB1,ENSSSCG00000035702,ENSG00000196151
WDTC1,ENSSSCG00000003570,ENSG00000142784
WEE1,ENSSSCG00000013411,ENSG00000166483
WFDC1,ENSSSCG00000023837,ENSG00000103175
WFDC2,ENSSSCG00000033003,ENSG00000101443
WFDC3,ENSSSCG00000007421,ENSG00000124116
WFDC8,ENSSSCG00000007407,ENSG00000158901
WFIKKN1,ENSSSCG00000037013,ENSG00000127578
WFIKKN2,ENSSSCG00000017557,ENSG00000173714
WFS1,ENSSSCG00000032452,ENSG00000109501
WHAMM,ENSSSCG00000001805,ENSG00000156232
WHRN,ENSSSCG00000005490,ENSG00000095397
WIF1,ENSSSCG00000030998,ENSG00000156076
WIPF1,ENSSSCG00000027348,ENSG00000115935
WIPF2,ENSSSCG00000017479,ENSG00000171475
WIPF3,ENSSSCG00000016685,ENSG00000122574
WIPI1,ENSSSCG00000017260,ENSG00000070540
WIPI2,ENSSSCG00000007580,ENSG00000157954
WIZ,ENSSSCG00000013836,ENSG00000011451
WLS,ENSSSCG00000003795,ENSG00000116729
WNK1,ENSSSCG00000000753,ENSG00000060237
WNK2,ENSSSCG00000034154,ENSG00000165238
WNK3,ENSSSCG00000012332,ENSG00000196632
WNT1,ENSSSCG00000000183,ENSG00000125084
WNT10A,ENSSSCG00000026958,ENSG00000135925
WNT10B,ENSSSCG00000000182,ENSG00000169884
WNT11,ENSSSCG00000022347,ENSG00000085741
WNT16,ENSSSCG00000016617,ENSG00000002745
WNT2,ENSSSCG00000016628,ENSG00000105989
WNT2B,ENSSSCG00000006780,ENSG00000134245
WNT3,ENSSSCG00000017317,ENSG00000108379
WNT3A,ENSSSCG00000029870,ENSG00000154342
WNT4,ENSSSCG00000003521,ENSG00000162552
WNT5A,ENSSSCG00000035859,ENSG00000114251
WNT5B,ENSSSCG00000000759,ENSG00000111186
WNT6,ENSSSCG00000036932,ENSG00000115596
WNT7A,ENSSSCG00000039010,ENSG00000154764
WNT7B,ENSSSCG00000027365,ENSG00000188064
WNT8A,ENSSSCG00000023647,ENSG00000061492
WNT8B,ENSSSCG00000006164,ENSG00000075290
WNT9A,ENSSSCG00000024671,ENSG00000143816
WNT9B,ENSSSCG00000035524,ENSG00000158955
WRAP53,ENSSSCG00000017949,ENSG00000141499
WRAP73,ENSSSCG00000003360,ENSG00000116213
WRN,ENSSSCG00000015840,ENSG00000165392
WRNIP1,ENSSSCG00000001010,ENSG00000124535
WSB1,ENSSSCG00000017752,ENSG00000109046
WSB2,ENSSSCG00000009853,ENSG00000176871
WSCD1,ENSSSCG00000017894,ENSG00000179314
WSCD2,ENSSSCG00000039261,ENSG00000075035
WT1,ENSSSCG00000013316,ENSG00000184937
WTAP,ENSSSCG00000004050,ENSG00000146457
WTIP,ENSSSCG00000039166,ENSG00000142279
WWC1,ENSSSCG00000035456,ENSG00000113645
WWC2,ENSSSCG00000021731,ENSG00000151718
WWC3,ENSSSCG00000012108,ENSG00000047644
WWOX,ENSSSCG00000027415,ENSG00000186153
WWP1,ENSSSCG00000006137,ENSG00000123124
WWP2,ENSSSCG00000022609,ENSG00000198373
WWTR1,ENSSSCG00000011704,ENSG00000018408
XAB2,ENSSSCG00000013582,ENSG00000076924
XBP1,ENSSSCG00000030996,ENSG00000100219
XCL1,ENSSSCG00000006298,ENSG00000143184
XCR1,ENSSSCG00000026707,ENSG00000173578
XDH,ENSSSCG00000008522,ENSG00000158125
XG,ENSSSCG00000036036,ENSG00000124343
XIAP,ENSSSCG00000025028,ENSG00000101966
XIRP1,ENSSSCG00000034015,ENSG00000168334
XIRP2,ENSSSCG00000015917,ENSG00000163092
XK,ENSSSCG00000031868,ENSG00000047597
XKR4,ENSSSCG00000031813,ENSG00000206579
XKR6,ENSSSCG00000009693,ENSG00000171044
XKR7,ENSSSCG00000007238,ENSG00000260903
XKR8,ENSSSCG00000030623,ENSG00000158156
XKR9,ENSSSCG00000006191,ENSG00000221947
XKRX,ENSSSCG00000012487,ENSG00000182489
XPA,ENSSSCG00000005368,ENSG00000136936
XPC,ENSSSCG00000011602,ENSG00000154767
XPNPEP1,ENSSSCG00000010620,ENSG00000108039
XPNPEP2,ENSSSCG00000012651,ENSG00000122121
XPNPEP3,ENSSSCG00000033823,ENSG00000196236
XPO1,ENSSSCG00000028228,ENSG00000082898
XPO4,ENSSSCG00000009276,ENSG00000132953
XPO5,ENSSSCG00000001679,ENSG00000124571
XPO6,ENSSSCG00000007812,ENSG00000169180
XPO7,ENSSSCG00000009611,ENSG00000130227
XPOT,ENSSSCG00000000466,ENSG00000184575
XPR1,ENSSSCG00000015537,ENSG00000143324
XRCC1,ENSSSCG00000003055,ENSG00000073050
XRCC2,ENSSSCG00000032315,ENSG00000196584
XRCC3,ENSSSCG00000002546,ENSG00000126215
XRCC5,ENSSSCG00000016177,ENSG00000079246
XRCC6,ENSSSCG00000000059,ENSG00000196419
XRN1,ENSSSCG00000011678,ENSG00000114127
XRN2,ENSSSCG00000007109,ENSG00000088930
XRRA1,ENSSSCG00000021702,ENSG00000166435
XXYLT1,ENSSSCG00000035414,ENSG00000173950
XYLB,ENSSSCG00000011254,ENSG00000093217
XYLT1,ENSSSCG00000007872,ENSG00000103489
XYLT2,ENSSSCG00000017573,ENSG00000015532
YAE1,ENSSSCG00000030497,ENSG00000241127
YAF2,ENSSSCG00000031775,ENSG00000015153
YAP1,ENSSSCG00000031429,ENSG00000137693
YARS1,ENSSSCG00000030369,ENSG00000134684
YARS2,ENSSSCG00000027429,ENSG00000139131
YBEY,ENSSSCG00000033116,ENSG00000182362
YBX1,ENSSSCG00000028485,ENSG00000065978
YBX2,ENSSSCG00000017938,ENSG00000006047
YBX3,ENSSSCG00000000633,ENSG00000060138
YDJC,ENSSSCG00000010087,ENSG00000161179
YEATS2,ENSSSCG00000011776,ENSG00000163872
YEATS4,ENSSSCG00000037845,ENSG00000127337
YES1,ENSSSCG00000031942,ENSG00000176105
YIF1A,ENSSSCG00000012953,ENSG00000174851
YIF1B,ENSSSCG00000002952,ENSG00000167645
YIPF1,ENSSSCG00000028506,ENSG00000058799
YIPF2,ENSSSCG00000013634,ENSG00000130733
YIPF3,ENSSSCG00000033627,ENSG00000137207
YIPF4,ENSSSCG00000035747,ENSG00000119820
YIPF5,ENSSSCG00000039309,ENSG00000145817
YIPF6,ENSSSCG00000028336,ENSG00000181704
YJEFN3,ENSSSCG00000013935,ENSG00000250067
YJU2,ENSSSCG00000013499,ENSG00000105248
YJU2B,ENSSSCG00000013755,ENSG00000104957
YKT6,ENSSSCG00000016750,ENSG00000106636
YLPM1,ENSSSCG00000002372,ENSG00000119596
YME1L1,ENSSSCG00000011068,ENSG00000136758
YOD1,ENSSSCG00000015659,ENSG00000180667
YPEL2,ENSSSCG00000035400,ENSG00000175155
YPEL3,ENSSSCG00000035430,ENSG00000090238
YPEL4,ENSSSCG00000037892,ENSG00000166793
YPEL5,ENSSSCG00000008529,ENSG00000119801
YRDC,ENSSSCG00000040425,ENSG00000196449
YTHDC1,ENSSSCG00000035505,ENSG00000083896
YTHDC2,ENSSSCG00000014211,ENSG00000047188
YTHDF1,ENSSSCG00000040086,ENSG00000149658
YTHDF2,ENSSSCG00000027686,ENSG00000198492
YTHDF3,ENSSSCG00000033144,ENSG00000185728
YWHAB,ENSSSCG00000007381,ENSG00000166913
YWHAG,ENSSSCG00000007692,ENSG00000170027
YWHAH,ENSSSCG00000010035,ENSG00000128245
YWHAQ,ENSSSCG00000008638,ENSG00000134308
YWHAZ,ENSSSCG00000006062,ENSG00000164924
YY1,ENSSSCG00000037558,ENSG00000100811
ZACN,ENSSSCG00000017188,ENSG00000186919
ZAR1,ENSSSCG00000008824,ENSG00000182223
ZAR1L,ENSSSCG00000034291,ENSG00000189167
ZBBX,ENSSSCG00000023393,ENSG00000169064
ZBED1,ENSSSCG00000031130,ENSG00000214717
ZBED2,ENSSSCG00000011936,ENSG00000177494
ZBED4,ENSSSCG00000035313,ENSG00000100426
ZBED5,ENSSSCG00000033411,ENSG00000236287
ZBP1,ENSSSCG00000007508,ENSG00000124256
ZBTB1,ENSSSCG00000023724,ENSG00000126804
ZBTB10,ENSSSCG00000006155,ENSG00000205189
ZBTB11,ENSSSCG00000011953,ENSG00000066422
ZBTB14,ENSSSCG00000033032,ENSG00000198081
ZBTB16,ENSSSCG00000030095,ENSG00000109906
ZBTB17,ENSSSCG00000026103,ENSG00000116809
ZBTB2,ENSSSCG00000004090,ENSG00000181472
ZBTB20,ENSSSCG00000026113,ENSG00000181722
ZBTB24,ENSSSCG00000004411,ENSG00000112365
ZBTB25,ENSSSCG00000039616,ENSG00000089775
ZBTB26,ENSSSCG00000032575,ENSG00000171448
ZBTB32,ENSSSCG00000002908,ENSG00000011590
ZBTB33,ENSSSCG00000012608,ENSG00000177485
ZBTB34,ENSSSCG00000031426,ENSG00000177125
ZBTB37,ENSSSCG00000015494,ENSG00000185278
ZBTB38,ENSSSCG00000022073,ENSG00000177311
ZBTB39,ENSSSCG00000037617,ENSG00000166860
ZBTB40,ENSSSCG00000026276,ENSG00000184677
ZBTB41,ENSSSCG00000010897,ENSG00000177888
ZBTB43,ENSSSCG00000032752,ENSG00000169155
ZBTB44,ENSSSCG00000015247,ENSG00000196323
ZBTB45,ENSSSCG00000035664,ENSG00000119574
ZBTB46,ENSSSCG00000040388,ENSG00000130584
ZBTB47,ENSSSCG00000030065,ENSG00000114853
ZBTB48,ENSSSCG00000003383,ENSG00000204859
ZBTB49,ENSSSCG00000008728,ENSG00000168826
ZBTB5,ENSSSCG00000036340,ENSG00000168795
ZBTB6,ENSSSCG00000005576,ENSG00000186130
ZBTB7A,ENSSSCG00000029236,ENSG00000178951
ZBTB7B,ENSSSCG00000028606,ENSG00000160685
ZBTB7C,ENSSSCG00000028076,ENSG00000184828
ZBTB8A,ENSSSCG00000021457,ENSG00000160062
ZBTB8B,ENSSSCG00000022120,ENSG00000273274
ZBTB8OS,ENSSSCG00000029799,ENSG00000176261
ZC2HC1A,ENSSSCG00000006162,ENSG00000104427
ZC2HC1B,ENSSSCG00000004128,ENSG00000118491
ZC2HC1C,ENSSSCG00000002380,ENSG00000119703
ZC3H10,ENSSSCG00000033568,ENSG00000135482
ZC3H12A,ENSSSCG00000037815,ENSG00000163874
ZC3H12B,ENSSSCG00000012367,ENSG00000102053
ZC3H12C,ENSSSCG00000015014,ENSG00000149289
ZC3H12D,ENSSSCG00000004109,ENSG00000178199
ZC3H13,ENSSSCG00000009414,ENSG00000123200
ZC3H14,ENSSSCG00000002426,ENSG00000100722
ZC3H18,ENSSSCG00000035967,ENSG00000158545
ZC3H3,ENSSSCG00000006956,ENSG00000014164
ZC3H4,ENSSSCG00000003110,ENSG00000130749
ZC3H6,ENSSSCG00000008096,ENSG00000188177
ZC3H7A,ENSSSCG00000007895,ENSG00000122299
ZC3H7B,ENSSSCG00000033036,ENSG00000100403
ZC3H8,ENSSSCG00000008099,ENSG00000144161
ZC3HAV1,ENSSSCG00000016512,ENSG00000105939
ZC3HAV1L,ENSSSCG00000032786,ENSG00000146858
ZC3HC1,ENSSSCG00000016565,ENSG00000091732
ZC4H2,ENSSSCG00000027657,ENSG00000126970
ZCCHC13,ENSSSCG00000035737,ENSG00000187969
ZCCHC14,ENSSSCG00000002656,ENSG00000140948
ZCCHC17,ENSSSCG00000031639,ENSG00000121766
ZCCHC2,ENSSSCG00000004897,ENSG00000141664
ZCCHC24,ENSSSCG00000033074,ENSG00000165424
ZCCHC3,ENSSSCG00000047985,ENSG00000247315
ZCCHC4,ENSSSCG00000028581,ENSG00000168228
ZCCHC7,ENSSSCG00000005346,ENSG00000147905
ZCCHC8,ENSSSCG00000009792,ENSG00000033030
ZCCHC9,ENSSSCG00000014129,ENSG00000131732
ZCRB1,ENSSSCG00000034066,ENSG00000139168
ZCWPW1,ENSSSCG00000007659,ENSG00000078487
ZCWPW2,ENSSSCG00000038376,ENSG00000206559
ZDBF2,ENSSSCG00000016130,ENSG00000204186
ZDHHC1,ENSSSCG00000002778,ENSG00000159714
ZDHHC11,ENSSSCG00000040193,ENSG00000188818
ZDHHC13,ENSSSCG00000021688,ENSG00000177054
ZDHHC14,ENSSSCG00000035027,ENSG00000175048
ZDHHC15,ENSSSCG00000012426,ENSG00000102383
ZDHHC16,ENSSSCG00000010519,ENSG00000171307
ZDHHC17,ENSSSCG00000000952,ENSG00000186908
ZDHHC18,ENSSSCG00000003561,ENSG00000204160
ZDHHC19,ENSSSCG00000011847,ENSG00000163958
ZDHHC2,ENSSSCG00000006982,ENSG00000104219
ZDHHC20,ENSSSCG00000026744,ENSG00000180776
ZDHHC21,ENSSSCG00000035730,ENSG00000175893
ZDHHC22,ENSSSCG00000033688,ENSG00000177108
ZDHHC23,ENSSSCG00000011914,ENSG00000184307
ZDHHC24,ENSSSCG00000021891,ENSG00000174165
ZDHHC3,ENSSSCG00000011301,ENSG00000163812
ZDHHC4,ENSSSCG00000039719,ENSG00000136247
ZDHHC5,ENSSSCG00000013178,ENSG00000156599
ZDHHC6,ENSSSCG00000010635,ENSG00000023041
ZDHHC7,ENSSSCG00000002667,ENSG00000153786
ZDHHC8,ENSSSCG00000010138,ENSG00000099904
ZDHHC9,ENSSSCG00000012653,ENSG00000188706
ZEB1,ENSSSCG00000011025,ENSG00000148516
ZER1,ENSSSCG00000005659,ENSG00000160445
ZFAND1,ENSSSCG00000024780,ENSG00000104231
ZFAND2A,ENSSSCG00000007554,ENSG00000178381
ZFAND2B,ENSSSCG00000016208,ENSG00000158552
ZFAND3,ENSSSCG00000039952,ENSG00000156639
ZFAND4,ENSSSCG00000010402,ENSG00000172671
ZFAND5,ENSSSCG00000030268,ENSG00000107372
ZFAND6,ENSSSCG00000001779,ENSG00000086666
ZFAT,ENSSSCG00000030947,ENSG00000066827
ZFC3H1,ENSSSCG00000000509,ENSG00000133858
ZFHX2,ENSSSCG00000040339,ENSG00000136367
ZFHX3,ENSSSCG00000002752,ENSG00000140836
ZFHX4,ENSSSCG00000006169,ENSG00000091656
ZFP1,ENSSSCG00000022668,ENSG00000184517
ZFP14,ENSSSCG00000032673,ENSG00000142065
ZFP28,ENSSSCG00000027774,ENSG00000196867
ZFP30,ENSSSCG00000029408,ENSG00000120784
ZFP36,ENSSSCG00000028056,ENSG00000128016
ZFP36L1,ENSSSCG00000028304,ENSG00000185650
ZFP36L2,ENSSSCG00000038549,ENSG00000152518
ZFP37,ENSSSCG00000005475,ENSG00000136866
ZFP62,ENSSSCG00000014539,ENSG00000196670
ZFP64,ENSSSCG00000007481,ENSG00000020256
ZFP90,ENSSSCG00000032372,ENSG00000184939
ZFP91,ENSSSCG00000013155,ENSG00000186660
ZFP92,ENSSSCG00000012768,ENSG00000189420
ZFPL1,ENSSSCG00000013007,ENSG00000162300
ZFPM1,ENSSSCG00000040875,ENSG00000179588
ZFPM2,ENSSSCG00000006038,ENSG00000169946
ZFR,ENSSSCG00000027681,ENSG00000056097
ZFR2,ENSSSCG00000013495,ENSG00000105278
ZFTRAF1,ENSSSCG00000027076,ENSG00000187954
ZFY,ENSSSCG00000012179,ENSG00000067646
ZFYVE1,ENSSSCG00000002337,ENSG00000165861
ZFYVE16,ENSSSCG00000014121,ENSG00000039319
ZFYVE19,ENSSSCG00000004761,ENSG00000166140
ZFYVE21,ENSSSCG00000040945,ENSG00000100711
ZFYVE26,ENSSSCG00000002298,ENSG00000072121
ZFYVE27,ENSSSCG00000010528,ENSG00000155256
ZFYVE28,ENSSSCG00000008689,ENSG00000159733
ZFYVE9,ENSSSCG00000003863,ENSG00000157077
ZG16B,ENSSSCG00000033610,ENSG00000162078
ZGPAT,ENSSSCG00000036595,ENSG00000197114
ZGRF1,ENSSSCG00000009120,ENSG00000138658
